v_init,throttle,steer,pitch,roll,a_measured,omega_z_measured
0.5000,-1.0000,1.0000,-35.0000,-10.0000,-3.192868,-0.249638
0.5000,-1.0000,1.0000,-35.0000,0.0000,-2.909439,-0.284438
0.5000,-1.0000,1.0000,-35.0000,10.0000,-2.083567,-0.399067
0.5000,-1.0000,1.0000,-35.0000,20.0000,-0.170251,-0.556159
0.5000,-1.0000,1.0000,-35.0000,30.0000,1.975563,-0.699295
0.5000,-1.0000,1.0000,-30.0000,-30.0000,-3.715765,-0.385587
0.5000,-1.0000,1.0000,-30.0000,-20.0000,-3.001405,-0.285249
0.5000,-1.0000,1.0000,-30.0000,-10.0000,-2.584599,-0.236459
0.5000,-1.0000,1.0000,-30.0000,0.0000,-2.357577,-0.263791
0.5000,-1.0000,1.0000,-30.0000,10.0000,-1.609593,-0.395854
0.5000,-1.0000,1.0000,-30.0000,20.0000,0.293273,-0.599655
0.5000,-1.0000,1.0000,-30.0000,30.0000,2.602466,-0.790751
0.5000,-1.0000,1.0000,-20.0000,-30.0000,-2.937861,-0.461709
0.5000,-1.0000,1.0000,-20.0000,-20.0000,-2.082390,-0.326440
0.5000,-1.0000,1.0000,-20.0000,-10.0000,-1.699083,-0.241585
0.5000,-1.0000,1.0000,-20.0000,0.0000,-1.509774,-0.248368
0.5000,-1.0000,1.0000,-20.0000,10.0000,-0.891068,-0.401261
0.5000,-1.0000,1.0000,-20.0000,20.0000,0.917660,-0.705578
0.5000,-1.0000,1.0000,-20.0000,30.0000,2.877547,-0.933219
0.5000,-1.0000,1.0000,-10.0000,-30.0000,-2.492218,-0.582056
0.5000,-1.0000,1.0000,-10.0000,-20.0000,-1.655394,-0.430475
0.5000,-1.0000,1.0000,-10.0000,-10.0000,-1.251017,-0.266904
0.5000,-1.0000,1.0000,-10.0000,0.0000,-1.046812,-0.229444
0.5000,-1.0000,1.0000,-10.0000,10.0000,-0.667532,-0.371419
0.5000,-1.0000,1.0000,-10.0000,20.0000,0.905696,-0.667698
0.5000,-1.0000,1.0000,-10.0000,30.0000,2.459491,-0.914926
0.5000,-1.0000,1.0000,0.0000,-30.0000,-2.565008,-0.808971
0.5000,-1.0000,1.0000,0.0000,-20.0000,-1.454651,-0.647345
0.5000,-1.0000,1.0000,0.0000,-10.0000,-0.052656,-0.422538
0.5000,-1.0000,1.0000,0.0000,0.0000,-0.157710,-0.105501
0.5000,-1.0000,1.0000,0.0000,10.0000,-0.063629,-0.212931
0.5000,-1.0000,1.0000,0.0000,20.0000,0.981740,-0.487409
0.5000,-1.0000,1.0000,0.0000,30.0000,2.014009,-0.680329
0.5000,-1.0000,1.0000,10.0000,-30.0000,-3.000782,-0.948962
0.5000,-1.0000,1.0000,10.0000,-20.0000,-1.575637,-0.729707
0.5000,-1.0000,1.0000,10.0000,-10.0000,0.058476,-0.435584
0.5000,-1.0000,1.0000,10.0000,0.0000,0.593122,-0.288538
0.5000,-1.0000,1.0000,10.0000,10.0000,0.882813,-0.302737
0.5000,-1.0000,1.0000,10.0000,20.0000,1.298713,-0.417900
0.5000,-1.0000,1.0000,10.0000,30.0000,2.113875,-0.539384
0.5000,-1.0000,1.0000,20.0000,-30.0000,-3.419608,-0.920723
0.5000,-1.0000,1.0000,20.0000,-20.0000,-1.607072,-0.743485
0.5000,-1.0000,1.0000,20.0000,-10.0000,0.246871,-0.452892
0.5000,-1.0000,1.0000,20.0000,0.0000,1.032105,-0.275568
0.5000,-1.0000,1.0000,20.0000,10.0000,1.264667,-0.249757
0.5000,-1.0000,1.0000,20.0000,20.0000,1.712413,-0.309441
0.5000,-1.0000,1.0000,20.0000,30.0000,2.601762,-0.427886
0.5000,-1.0000,1.0000,30.0000,-30.0000,-2.881573,-0.752090
0.5000,-1.0000,1.0000,30.0000,-20.0000,-0.868066,-0.614286
0.5000,-1.0000,1.0000,30.0000,-10.0000,1.020907,-0.434873
0.5000,-1.0000,1.0000,30.0000,0.0000,1.964450,-0.292444
0.5000,-1.0000,1.0000,30.0000,10.0000,2.268227,-0.251607
0.5000,-1.0000,1.0000,30.0000,20.0000,2.706707,-0.283879
0.5000,-1.0000,1.0000,30.0000,30.0000,3.450820,-0.367708
0.5000,-1.0000,1.0000,35.0000,-30.0000,-2.280197,-0.675085
0.5000,-1.0000,1.0000,35.0000,-20.0000,-0.410519,-0.574128
0.5000,-1.0000,1.0000,35.0000,-10.0000,1.489371,-0.436488
0.5000,-1.0000,1.0000,35.0000,0.0000,2.520252,-0.317432
0.5000,-1.0000,1.0000,35.0000,10.0000,2.904411,-0.268655
0.5000,-1.0000,1.0000,35.0000,20.0000,3.309320,-0.285997
0.5000,-1.0000,1.0000,35.0000,30.0000,3.954800,-0.349609
0.5000,-0.5000,-1.0000,-35.0000,-30.0000,1.972231,0.699542
0.5000,-0.5000,-1.0000,-35.0000,-20.0000,-0.171506,0.555991
0.5000,-0.5000,-1.0000,-35.0000,-10.0000,-2.079901,0.399858
0.5000,-0.5000,-1.0000,-35.0000,0.0000,-2.908965,0.284325
0.5000,-0.5000,-1.0000,-35.0000,10.0000,-3.192449,0.249652
0.5000,-0.5000,-1.0000,-35.0000,20.0000,-3.567091,0.281681
0.5000,-0.5000,-1.0000,-35.0000,30.0000,-4.188701,0.361949
0.5000,-0.5000,-1.0000,-30.0000,-30.0000,2.600611,0.790440
0.5000,-0.5000,-1.0000,-30.0000,-20.0000,0.291567,0.599332
0.5000,-0.5000,-1.0000,-30.0000,-10.0000,-1.609309,0.395822
0.5000,-0.5000,-1.0000,-30.0000,0.0000,-2.357098,0.263833
0.5000,-0.5000,-1.0000,-30.0000,10.0000,-2.584121,0.236482
0.5000,-0.5000,-1.0000,-30.0000,20.0000,-3.000077,0.285043
0.5000,-0.5000,-1.0000,-30.0000,30.0000,-3.715343,0.385507
0.5000,-0.5000,-1.0000,-20.0000,-30.0000,2.876361,0.932851
0.5000,-0.5000,-1.0000,-20.0000,-20.0000,0.917113,0.705334
0.5000,-0.5000,-1.0000,-20.0000,-10.0000,-0.891755,0.400724
0.5000,-0.5000,-1.0000,-20.0000,0.0000,-1.508961,0.248415
0.5000,-0.5000,-1.0000,-20.0000,10.0000,-1.698260,0.241574
0.5000,-0.5000,-1.0000,-20.0000,20.0000,-2.081803,0.326359
0.5000,-0.5000,-1.0000,-20.0000,30.0000,-2.937345,0.461626
0.5000,-0.5000,-1.0000,-10.0000,-30.0000,2.460329,0.914970
0.5000,-0.5000,-1.0000,-10.0000,-20.0000,0.906854,0.668831
0.5000,-0.5000,-1.0000,-10.0000,-10.0000,-0.654170,0.370455
0.5000,-0.5000,-1.0000,-10.0000,0.0000,-1.045686,0.229493
0.5000,-0.5000,-1.0000,-10.0000,10.0000,-1.250450,0.266994
0.5000,-0.5000,-1.0000,-10.0000,20.0000,-1.654831,0.430362
0.5000,-0.5000,-1.0000,-10.0000,30.0000,-2.491532,0.581942
0.5000,-0.5000,-1.0000,0.0000,-30.0000,2.013976,0.680262
0.5000,-0.5000,-1.0000,0.0000,-20.0000,0.981799,0.487111
0.5000,-0.5000,-1.0000,0.0000,-10.0000,-0.063538,0.212668
0.5000,-0.5000,-1.0000,0.0000,0.0000,-0.157167,0.104932
0.5000,-0.5000,-1.0000,0.0000,10.0000,-0.048833,0.420383
0.5000,-0.5000,-1.0000,0.0000,20.0000,-1.452716,0.646587
0.5000,-0.5000,-1.0000,0.0000,30.0000,-2.563693,0.808586
0.5000,-0.5000,-1.0000,10.0000,-30.0000,2.113820,0.539279
0.5000,-0.5000,-1.0000,10.0000,-20.0000,1.299794,0.417915
0.5000,-0.5000,-1.0000,10.0000,-10.0000,0.883578,0.302215
0.5000,-0.5000,-1.0000,10.0000,0.0000,0.594933,0.288195
0.5000,-0.5000,-1.0000,10.0000,10.0000,0.098037,0.435578
0.5000,-0.5000,-1.0000,10.0000,20.0000,-1.572942,0.729284
0.5000,-0.5000,-1.0000,10.0000,30.0000,-2.999299,0.948761
0.5000,-0.5000,-1.0000,20.0000,-30.0000,2.602198,0.427873
0.5000,-0.5000,-1.0000,20.0000,-20.0000,1.711783,0.309367
0.5000,-0.5000,-1.0000,20.0000,-10.0000,1.266528,0.249735
0.5000,-0.5000,-1.0000,20.0000,0.0000,1.034362,0.275594
0.5000,-0.5000,-1.0000,20.0000,10.0000,0.250376,0.452454
0.5000,-0.5000,-1.0000,20.0000,20.0000,-1.603111,0.742995
0.5000,-0.5000,-1.0000,20.0000,30.0000,-3.416732,0.920324
0.5000,-0.5000,-1.0000,30.0000,-30.0000,3.450999,0.367638
0.5000,-0.5000,-1.0000,30.0000,-20.0000,2.708062,0.283857
0.5000,-0.5000,-1.0000,30.0000,-10.0000,2.269623,0.251535
0.5000,-0.5000,-1.0000,30.0000,0.0000,1.966082,0.292167
0.5000,-0.5000,-1.0000,30.0000,10.0000,1.024988,0.434466
0.5000,-0.5000,-1.0000,30.0000,20.0000,-0.862723,0.613837
0.5000,-0.5000,-1.0000,30.0000,30.0000,-2.878445,0.751838
0.5000,-0.5000,-1.0000,35.0000,-30.0000,3.955091,0.349565
0.5000,-0.5000,-1.0000,35.0000,-20.0000,3.309893,0.285890
0.5000,-0.5000,-1.0000,35.0000,-10.0000,2.905066,0.268361
0.5000,-0.5000,-1.0000,35.0000,0.0000,2.522483,0.317392
0.5000,-0.5000,-1.0000,35.0000,10.0000,1.493609,0.436052
0.5000,-0.5000,-1.0000,35.0000,20.0000,-0.405353,0.573728
0.5000,-0.5000,-1.0000,35.0000,30.0000,-2.276906,0.674815
0.5000,-0.5000,-0.5000,-35.0000,-30.0000,1.999636,0.702007
0.5000,-0.5000,-0.5000,-35.0000,-20.0000,-0.142986,0.559457
0.5000,-0.5000,-0.5000,-35.0000,-10.0000,-1.624253,0.447377
0.5000,-0.5000,-0.5000,-35.0000,0.0000,-3.185040,0.248405
0.5000,-0.5000,-0.5000,-35.0000,10.0000,-3.615172,0.205098
0.5000,-0.5000,-0.5000,-35.0000,20.0000,-3.916213,0.244725
0.5000,-0.5000,-0.5000,-35.0000,30.0000,-4.288939,0.356063
0.5000,-0.5000,-0.5000,-30.0000,-30.0000,2.625764,0.794545
0.5000,-0.5000,-0.5000,-30.0000,-20.0000,0.317814,0.604138
0.5000,-0.5000,-0.5000,-30.0000,-10.0000,-1.496812,0.413804
0.5000,-0.5000,-0.5000,-30.0000,0.0000,-2.802729,0.208261
0.5000,-0.5000,-0.5000,-30.0000,10.0000,-3.127755,0.182182
0.5000,-0.5000,-0.5000,-30.0000,20.0000,-3.463733,0.236922
0.5000,-0.5000,-0.5000,-30.0000,30.0000,-3.958160,0.360191
0.5000,-0.5000,-0.5000,-20.0000,-30.0000,2.888054,0.937017
0.5000,-0.5000,-0.5000,-20.0000,-20.0000,1.057823,0.733862
0.5000,-0.5000,-0.5000,-20.0000,-10.0000,-1.116704,0.366619
0.5000,-0.5000,-0.5000,-20.0000,0.0000,-1.925040,0.164274
0.5000,-0.5000,-0.5000,-20.0000,10.0000,-2.181457,0.163063
0.5000,-0.5000,-0.5000,-20.0000,20.0000,-2.546697,0.251346
0.5000,-0.5000,-0.5000,-20.0000,30.0000,-3.273286,0.412879
0.5000,-0.5000,-0.5000,-10.0000,-30.0000,2.461200,0.916176
0.5000,-0.5000,-0.5000,-10.0000,-20.0000,0.940242,0.683361
0.5000,-0.5000,-0.5000,-10.0000,-10.0000,-0.774393,0.341784
0.5000,-0.5000,-0.5000,-10.0000,0.0000,-1.402283,0.152067
0.5000,-0.5000,-0.5000,-10.0000,10.0000,-1.545018,0.182639
0.5000,-0.5000,-0.5000,-10.0000,20.0000,-1.888807,0.347385
0.5000,-0.5000,-0.5000,-10.0000,30.0000,-2.758524,0.534977
0.5000,-0.5000,-0.5000,0.0000,-30.0000,2.010293,0.681161
0.5000,-0.5000,-0.5000,0.0000,-20.0000,1.058952,0.527953
0.5000,-0.5000,-0.5000,0.0000,-10.0000,0.021749,0.239576
0.5000,-0.5000,-0.5000,0.0000,0.0000,-0.366940,0.074971
0.5000,-0.5000,-0.5000,0.0000,10.0000,-0.385957,0.188807
0.5000,-0.5000,-0.5000,0.0000,20.0000,-1.461084,0.489677
0.5000,-0.5000,-0.5000,0.0000,30.0000,-2.603535,0.717181
0.5000,-0.5000,-0.5000,10.0000,-30.0000,2.101656,0.540269
0.5000,-0.5000,-0.5000,10.0000,-20.0000,1.262022,0.409266
0.5000,-0.5000,-0.5000,10.0000,-10.0000,0.837546,0.259650
0.5000,-0.5000,-0.5000,10.0000,0.0000,0.645727,0.208648
0.5000,-0.5000,-0.5000,10.0000,10.0000,0.312987,0.340215
0.5000,-0.5000,-0.5000,10.0000,20.0000,-1.290288,0.637011
0.5000,-0.5000,-0.5000,10.0000,30.0000,-2.893812,0.899287
0.5000,-0.5000,-0.5000,20.0000,-30.0000,2.581532,0.428219
0.5000,-0.5000,-0.5000,20.0000,-20.0000,1.687047,0.304006
0.5000,-0.5000,-0.5000,20.0000,-10.0000,1.303099,0.234242
0.5000,-0.5000,-0.5000,20.0000,0.0000,1.145745,0.247543
0.5000,-0.5000,-0.5000,20.0000,10.0000,0.514806,0.403059
0.5000,-0.5000,-0.5000,20.0000,20.0000,-1.305749,0.695749
0.5000,-0.5000,-0.5000,20.0000,30.0000,-3.255646,0.898711
0.5000,-0.5000,-0.5000,30.0000,-30.0000,3.440978,0.368674
0.5000,-0.5000,-0.5000,30.0000,-20.0000,2.712139,0.279382
0.5000,-0.5000,-0.5000,30.0000,-10.0000,2.289212,0.239689
0.5000,-0.5000,-0.5000,30.0000,0.0000,2.053966,0.275614
0.5000,-0.5000,-0.5000,30.0000,10.0000,1.249496,0.407880
0.5000,-0.5000,-0.5000,30.0000,20.0000,-0.600027,0.589222
0.5000,-0.5000,-0.5000,30.0000,30.0000,-2.662227,0.736479
0.5000,-0.5000,-0.5000,35.0000,-30.0000,3.949618,0.350986
0.5000,-0.5000,-0.5000,35.0000,-20.0000,3.307488,0.281598
0.5000,-0.5000,-0.5000,35.0000,-10.0000,2.922571,0.258150
0.5000,-0.5000,-0.5000,35.0000,0.0000,2.605441,0.298465
0.5000,-0.5000,-0.5000,35.0000,10.0000,1.710818,0.413193
0.5000,-0.5000,-0.5000,35.0000,20.0000,-0.151819,0.553675
0.5000,-0.5000,-0.5000,35.0000,30.0000,-2.082430,0.660035
0.5000,-0.5000,0.0000,-35.0000,-30.0000,-5.469143,-0.006911
0.5000,-0.5000,0.0000,-35.0000,-20.0000,-5.421514,0.001298
0.5000,-0.5000,0.0000,-35.0000,-10.0000,-5.414863,0.001366
0.5000,-0.5000,0.0000,-35.0000,0.0000,-5.414445,0.000000
0.5000,-0.5000,0.0000,-35.0000,10.0000,-5.414859,-0.001366
0.5000,-0.5000,0.0000,-35.0000,20.0000,-5.421514,-0.001298
0.5000,-0.5000,0.0000,-35.0000,30.0000,-5.469142,0.006911
0.5000,-0.5000,0.0000,-30.0000,-30.0000,-4.910141,-0.013189
0.5000,-0.5000,0.0000,-30.0000,-20.0000,-4.839119,-0.000280
0.5000,-0.5000,0.0000,-30.0000,-10.0000,-4.830619,0.000616
0.5000,-0.5000,0.0000,-30.0000,0.0000,-4.831398,0.000000
0.5000,-0.5000,0.0000,-30.0000,10.0000,-4.830619,-0.000616
0.5000,-0.5000,0.0000,-30.0000,20.0000,-4.839120,0.000280
0.5000,-0.5000,0.0000,-30.0000,30.0000,-4.910141,0.013189
0.5000,-0.5000,0.0000,-20.0000,-30.0000,-3.793669,-0.033298
0.5000,-0.5000,0.0000,-20.0000,-20.0000,-3.634568,-0.004895
0.5000,-0.5000,0.0000,-20.0000,-10.0000,-3.611844,-0.000785
0.5000,-0.5000,0.0000,-20.0000,0.0000,-3.609553,0.000000
0.5000,-0.5000,0.0000,-20.0000,10.0000,-3.611842,0.000785
0.5000,-0.5000,0.0000,-20.0000,20.0000,-3.634567,0.004895
0.5000,-0.5000,0.0000,-20.0000,30.0000,-3.793668,0.033298
0.5000,-0.5000,0.0000,-10.0000,-30.0000,-2.780803,-0.062637
0.5000,-0.5000,0.0000,-10.0000,-20.0000,-2.525123,-0.011597
0.5000,-0.5000,0.0000,-10.0000,-10.0000,-2.487467,-0.002189
0.5000,-0.5000,0.0000,-10.0000,0.0000,-2.483861,-0.000000
0.5000,-0.5000,0.0000,-10.0000,10.0000,-2.487466,0.002189
0.5000,-0.5000,0.0000,-10.0000,20.0000,-2.525123,0.011597
0.5000,-0.5000,0.0000,-10.0000,30.0000,-2.780808,0.062638
0.5000,-0.5000,0.0000,0.0000,-30.0000,-2.096082,-0.097274
0.5000,-0.5000,0.0000,0.0000,-20.0000,-1.801129,-0.023993
0.5000,-0.5000,0.0000,0.0000,-10.0000,-1.738678,-0.003382
0.5000,-0.5000,0.0000,0.0000,0.0000,-1.735308,0.000000
0.5000,-0.5000,0.0000,0.0000,10.0000,-1.738678,0.003382
0.5000,-0.5000,0.0000,0.0000,20.0000,-1.801129,0.023993
0.5000,-0.5000,0.0000,0.0000,30.0000,-2.096082,0.097274
0.5000,-0.5000,0.0000,10.0000,-30.0000,-0.850556,-0.110374
0.5000,-0.5000,0.0000,10.0000,-20.0000,-0.303045,-0.034339
0.5000,-0.5000,0.0000,10.0000,-10.0000,-0.210580,-0.001255
0.5000,-0.5000,0.0000,10.0000,0.0000,-0.208606,-0.000000
0.5000,-0.5000,0.0000,10.0000,10.0000,-0.210580,0.001255
0.5000,-0.5000,0.0000,10.0000,20.0000,-0.303046,0.034339
0.5000,-0.5000,0.0000,10.0000,30.0000,-0.850556,0.110374
0.5000,-0.5000,0.0000,20.0000,-30.0000,0.573745,-0.128016
0.5000,-0.5000,0.0000,20.0000,-20.0000,1.191279,-0.032525
0.5000,-0.5000,0.0000,20.0000,-10.0000,1.273742,-0.005631
0.5000,-0.5000,0.0000,20.0000,0.0000,1.281446,-0.000000
0.5000,-0.5000,0.0000,20.0000,10.0000,1.273742,0.005631
0.5000,-0.5000,0.0000,20.0000,20.0000,1.191279,0.032525
0.5000,-0.5000,0.0000,20.0000,30.0000,0.573743,0.128017
0.5000,-0.5000,0.0000,30.0000,-30.0000,2.039239,-0.125099
0.5000,-0.5000,0.0000,30.0000,-20.0000,2.589012,-0.033496
0.5000,-0.5000,0.0000,30.0000,-10.0000,2.682600,-0.009912
0.5000,-0.5000,0.0000,30.0000,0.0000,2.677251,0.000000
0.5000,-0.5000,0.0000,30.0000,10.0000,2.682600,0.009912
0.5000,-0.5000,0.0000,30.0000,20.0000,2.589011,0.033496
0.5000,-0.5000,0.0000,30.0000,30.0000,2.039242,0.125099
0.5000,-0.5000,0.0000,35.0000,-30.0000,2.714614,-0.120634
0.5000,-0.5000,0.0000,35.0000,-20.0000,3.236954,-0.038048
0.5000,-0.5000,0.0000,35.0000,-10.0000,3.325127,-0.012111
0.5000,-0.5000,0.0000,35.0000,0.0000,3.340306,-0.000000
0.5000,-0.5000,0.0000,35.0000,10.0000,3.325124,0.012111
0.5000,-0.5000,0.0000,35.0000,20.0000,3.236957,0.038048
0.5000,-0.5000,0.0000,35.0000,30.0000,2.714614,0.120634
0.5000,-0.5000,0.5000,-35.0000,-30.0000,-4.288941,-0.356063
0.5000,-0.5000,0.5000,-35.0000,-20.0000,-3.916212,-0.244725
0.5000,-0.5000,0.5000,-35.0000,-10.0000,-3.615162,-0.205097
0.5000,-0.5000,0.5000,-35.0000,0.0000,-3.185055,-0.248400
0.5000,-0.5000,0.5000,-35.0000,10.0000,-1.624250,-0.447377
0.5000,-0.5000,0.5000,-35.0000,20.0000,-0.142991,-0.559457
0.5000,-0.5000,0.5000,-35.0000,30.0000,1.999636,-0.702007
0.5000,-0.5000,0.5000,-30.0000,-30.0000,-3.958156,-0.360191
0.5000,-0.5000,0.5000,-30.0000,-20.0000,-3.463734,-0.236922
0.5000,-0.5000,0.5000,-30.0000,-10.0000,-3.127772,-0.182171
0.5000,-0.5000,0.5000,-30.0000,0.0000,-2.802726,-0.208261
0.5000,-0.5000,0.5000,-30.0000,10.0000,-1.496811,-0.413804
0.5000,-0.5000,0.5000,-30.0000,20.0000,0.317812,-0.604138
0.5000,-0.5000,0.5000,-30.0000,30.0000,2.625766,-0.794545
0.5000,-0.5000,0.5000,-20.0000,-30.0000,-3.273357,-0.412949
0.5000,-0.5000,0.5000,-20.0000,-20.0000,-2.546706,-0.251354
0.5000,-0.5000,0.5000,-20.0000,-10.0000,-2.181451,-0.163064
0.5000,-0.5000,0.5000,-20.0000,0.0000,-1.925040,-0.164275
0.5000,-0.5000,0.5000,-20.0000,10.0000,-1.116710,-0.366618
0.5000,-0.5000,0.5000,-20.0000,20.0000,1.057830,-0.733863
0.5000,-0.5000,0.5000,-20.0000,30.0000,2.888036,-0.937014
0.5000,-0.5000,0.5000,-10.0000,-30.0000,-2.758293,-0.534970
0.5000,-0.5000,0.5000,-10.0000,-20.0000,-1.888064,-0.346408
0.5000,-0.5000,0.5000,-10.0000,-10.0000,-1.549027,-0.183524
0.5000,-0.5000,0.5000,-10.0000,0.0000,-1.402475,-0.152156
0.5000,-0.5000,0.5000,-10.0000,10.0000,-0.770957,-0.343039
0.5000,-0.5000,0.5000,-10.0000,20.0000,0.940243,-0.683361
0.5000,-0.5000,0.5000,-10.0000,30.0000,2.461202,-0.916177
0.5000,-0.5000,0.5000,0.0000,-30.0000,-2.603566,-0.717185
0.5000,-0.5000,0.5000,0.0000,-20.0000,-1.457998,-0.489510
0.5000,-0.5000,0.5000,0.0000,-10.0000,-0.385959,-0.188807
0.5000,-0.5000,0.5000,0.0000,0.0000,-0.366940,-0.074971
0.5000,-0.5000,0.5000,0.0000,10.0000,0.024846,-0.239513
0.5000,-0.5000,0.5000,0.0000,20.0000,1.059046,-0.527970
0.5000,-0.5000,0.5000,0.0000,30.0000,2.010302,-0.681163
0.5000,-0.5000,0.5000,10.0000,-30.0000,-2.893455,-0.899236
0.5000,-0.5000,0.5000,10.0000,-20.0000,-1.291226,-0.637109
0.5000,-0.5000,0.5000,10.0000,-10.0000,0.312987,-0.340215
0.5000,-0.5000,0.5000,10.0000,0.0000,0.623628,-0.206880
0.5000,-0.5000,0.5000,10.0000,10.0000,0.854067,-0.259404
0.5000,-0.5000,0.5000,10.0000,20.0000,1.262019,-0.409267
0.5000,-0.5000,0.5000,10.0000,30.0000,2.101657,-0.540269
0.5000,-0.5000,0.5000,20.0000,-30.0000,-3.255633,-0.898710
0.5000,-0.5000,0.5000,20.0000,-20.0000,-1.305754,-0.695749
0.5000,-0.5000,0.5000,20.0000,-10.0000,0.514805,-0.403059
0.5000,-0.5000,0.5000,20.0000,0.0000,1.145744,-0.247543
0.5000,-0.5000,0.5000,20.0000,10.0000,1.303066,-0.234235
0.5000,-0.5000,0.5000,20.0000,20.0000,1.687048,-0.304006
0.5000,-0.5000,0.5000,20.0000,30.0000,2.581532,-0.428219
0.5000,-0.5000,0.5000,30.0000,-30.0000,-2.662230,-0.736479
0.5000,-0.5000,0.5000,30.0000,-20.0000,-0.600027,-0.589222
0.5000,-0.5000,0.5000,30.0000,-10.0000,1.249499,-0.407881
0.5000,-0.5000,0.5000,30.0000,0.0000,2.053959,-0.275612
0.5000,-0.5000,0.5000,30.0000,10.0000,2.289215,-0.239689
0.5000,-0.5000,0.5000,30.0000,20.0000,2.712158,-0.279383
0.5000,-0.5000,0.5000,30.0000,30.0000,3.440975,-0.368674
0.5000,-0.5000,0.5000,35.0000,-30.0000,-2.082417,-0.660034
0.5000,-0.5000,0.5000,35.0000,-20.0000,-0.151819,-0.553675
0.5000,-0.5000,0.5000,35.0000,-10.0000,1.710818,-0.413193
0.5000,-0.5000,0.5000,35.0000,0.0000,2.605441,-0.298465
0.5000,-0.5000,0.5000,35.0000,10.0000,2.922613,-0.258160
0.5000,-0.5000,0.5000,35.0000,20.0000,3.307490,-0.281596
0.5000,-0.5000,0.5000,35.0000,30.0000,3.949619,-0.350987
0.5000,-0.5000,1.0000,-35.0000,-30.0000,-4.188702,-0.361949
0.5000,-0.5000,1.0000,-35.0000,-20.0000,-3.567092,-0.281681
0.5000,-0.5000,1.0000,-35.0000,-10.0000,-3.192451,-0.249652
0.5000,-0.5000,1.0000,-35.0000,0.0000,-2.908968,-0.284325
0.5000,-0.5000,1.0000,-35.0000,10.0000,-2.079894,-0.399860
0.5000,-0.5000,1.0000,-35.0000,20.0000,-0.171505,-0.555991
0.5000,-0.5000,1.0000,-35.0000,30.0000,1.972238,-0.699537
0.5000,-0.5000,1.0000,-30.0000,-30.0000,-3.715348,-0.385509
0.5000,-0.5000,1.0000,-30.0000,-20.0000,-3.000064,-0.285041
0.5000,-0.5000,1.0000,-30.0000,-10.0000,-2.584121,-0.236482
0.5000,-0.5000,1.0000,-30.0000,0.0000,-2.357088,-0.263833
0.5000,-0.5000,1.0000,-30.0000,10.0000,-1.609313,-0.395822
0.5000,-0.5000,1.0000,-30.0000,20.0000,0.291569,-0.599332
0.5000,-0.5000,1.0000,-30.0000,30.0000,2.600616,-0.790441
0.5000,-0.5000,1.0000,-20.0000,-30.0000,-2.937343,-0.461625
0.5000,-0.5000,1.0000,-20.0000,-20.0000,-2.081815,-0.326360
0.5000,-0.5000,1.0000,-20.0000,-10.0000,-1.698259,-0.241574
0.5000,-0.5000,1.0000,-20.0000,0.0000,-1.508960,-0.248415
0.5000,-0.5000,1.0000,-20.0000,10.0000,-0.891747,-0.400726
0.5000,-0.5000,1.0000,-20.0000,20.0000,0.917111,-0.705334
0.5000,-0.5000,1.0000,-20.0000,30.0000,2.876364,-0.932851
0.5000,-0.5000,1.0000,-10.0000,-30.0000,-2.491580,-0.581954
0.5000,-0.5000,1.0000,-10.0000,-20.0000,-1.654835,-0.430361
0.5000,-0.5000,1.0000,-10.0000,-10.0000,-1.250461,-0.266997
0.5000,-0.5000,1.0000,-10.0000,0.0000,-1.045752,-0.229524
0.5000,-0.5000,1.0000,-10.0000,10.0000,-0.667312,-0.370980
0.5000,-0.5000,1.0000,-10.0000,20.0000,0.906945,-0.668589
0.5000,-0.5000,1.0000,-10.0000,30.0000,2.460305,-0.914967
0.5000,-0.5000,1.0000,0.0000,-30.0000,-2.563693,-0.808586
0.5000,-0.5000,1.0000,0.0000,-20.0000,-1.452720,-0.646587
0.5000,-0.5000,1.0000,0.0000,-10.0000,-0.048834,-0.420383
0.5000,-0.5000,1.0000,0.0000,0.0000,-0.157167,-0.104932
0.5000,-0.5000,1.0000,0.0000,10.0000,-0.063538,-0.212668
0.5000,-0.5000,1.0000,0.0000,20.0000,0.981798,-0.487111
0.5000,-0.5000,1.0000,0.0000,30.0000,2.013718,-0.680224
0.5000,-0.5000,1.0000,10.0000,-30.0000,-2.999301,-0.948763
0.5000,-0.5000,1.0000,10.0000,-20.0000,-1.572938,-0.729282
0.5000,-0.5000,1.0000,10.0000,-10.0000,0.091499,-0.435555
0.5000,-0.5000,1.0000,10.0000,0.0000,0.594921,-0.288182
0.5000,-0.5000,1.0000,10.0000,10.0000,0.883593,-0.302221
0.5000,-0.5000,1.0000,10.0000,20.0000,1.299791,-0.417914
0.5000,-0.5000,1.0000,10.0000,30.0000,2.113811,-0.539277
0.5000,-0.5000,1.0000,20.0000,-30.0000,-3.416725,-0.920322
0.5000,-0.5000,1.0000,20.0000,-20.0000,-1.603110,-0.742994
0.5000,-0.5000,1.0000,20.0000,-10.0000,0.250376,-0.452454
0.5000,-0.5000,1.0000,20.0000,0.0000,1.034362,-0.275594
0.5000,-0.5000,1.0000,20.0000,10.0000,1.266522,-0.249733
0.5000,-0.5000,1.0000,20.0000,20.0000,1.711769,-0.309363
0.5000,-0.5000,1.0000,20.0000,30.0000,2.602194,-0.427873
0.5000,-0.5000,1.0000,30.0000,-30.0000,-2.878458,-0.751839
0.5000,-0.5000,1.0000,30.0000,-20.0000,-0.862724,-0.613837
